com.samsung.shealth.activity.day_summary,6311013,6
movement_type,create_sh_ver,energy_type,exercise_time,step_count,exercise_calorie_target,active_time,target,others_time,modify_sh_ver,update_time,floors_target,create_time,floor_count,dynamic_active_time_target,exercise_time_target,goal,longest_active_time,score,move_hourly_count,duration_type,move_hourly_target,distance,dynamic_active_time,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
,,,,0,,0,,0,,2020-05-11 22:05:11.755,,2020-05-11 22:04:51.348,,,,60,0,0,,,,0.0,,0.0,8a0ae3bf-3e3d-479f-a740-ec3aa7de9e35.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,8a0ae3bf-3e3d-479f-a740-ec3aa7de9e35,2020-05-11 00:00:00.000,
,,,,0,,0,,0,,2020-05-11 22:04:47.257,,2020-05-11 22:04:47.257,,,,-1,0,0,,,,0.0,,0.0,7f3806e1-bc61-43be-b60e-6442d04e96e8.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,7f3806e1-bc61-43be-b60e-6442d04e96e8,2020-04-28 00:00:00.000,
,,,,0,,0,,0,,2020-05-11 22:05:11.328,,2020-05-11 22:04:50.994,,,,60,0,0,,,,0.0,,0.0,1975967c-8448-428c-bd1c-5a6df77c536b.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,1975967c-8448-428c-bd1c-5a6df77c536b,2020-05-07 00:00:00.000,
,,,,0,,0,,0,,2020-05-11 22:04:46.041,,2020-05-11 22:04:46.041,,,,-1,0,0,,,,0.0,,0.0,163d96d4-2ce1-4bad-bf9c-425e8f8171ea.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,163d96d4-2ce1-4bad-bf9c-425e8f8171ea,2020-04-19 00:00:00.000,
,,,,0,,0,,0,,2020-05-11 22:04:47.127,,2020-05-11 22:04:47.127,,,,-1,0,0,,,,0.0,,0.0,149f0a9c-2abe-48da-89a8-c2f280df0a77.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,149f0a9c-2abe-48da-89a8-c2f280df0a77,2020-04-27 00:00:00.000,
,,,,0,,0,,0,,2020-05-11 22:04:47.043,,2020-05-11 22:04:47.043,,,,-1,0,0,,,,0.0,,0.0,e5170bb8-bfbd-4dc9-9c54-cb25f1939867.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,e5170bb8-bfbd-4dc9-9c54-cb25f1939867,2020-04-26 00:00:00.000,
,,,,0,,0,,0,,2020-05-11 22:04:45.737,,2020-05-11 22:04:45.737,,,,-1,0,0,,,,0.0,,0.0,441374f6-ddaa-4717-8170-d962f0a09137.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,441374f6-ddaa-4717-8170-d962f0a09137,2020-04-16 00:00:00.000,
,,,,0,,0,,0,,2020-05-11 22:04:46.662,,2020-05-11 22:04:46.662,,,,-1,0,0,,,,0.0,,0.0,3d6998aa-9704-403d-9bd1-ea8b11310758.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,3d6998aa-9704-403d-9bd1-ea8b11310758,2020-04-24 00:00:00.000,
,,,,0,,0,,0,,2020-05-11 22:04:46.287,,2020-05-11 22:04:46.287,,,,-1,0,0,,,,0.0,,0.0,348a1ddd-353f-4252-b952-fa6f8743ee11.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,348a1ddd-353f-4252-b952-fa6f8743ee11,2020-04-21 00:00:00.000,
,,,,0,,0,,0,,2020-05-11 22:05:10.970,,2020-05-11 22:04:49.062,,,,60,0,0,,,,0.0,,0.0,81c831ce-5526-49c2-bfbd-eb6f16c8de98.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,81c831ce-5526-49c2-bfbd-eb6f16c8de98,2020-05-04 00:00:00.000,
,,,,0,,0,,0,,2020-05-11 22:04:46.803,,2020-05-11 22:04:46.803,,,,-1,0,0,,,,0.0,,0.0,f99c9770-34cf-4d36-aea9-7310c6c11483.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,f99c9770-34cf-4d36-aea9-7310c6c11483,2020-04-25 00:00:00.000,
,,,,0,,0,,0,,2020-05-11 22:04:47.618,,2020-05-11 22:04:47.618,,,,-1,0,0,,,,0.0,,0.0,c7297519-fa10-40bb-9cfd-1fc0813867e1.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,c7297519-fa10-40bb-9cfd-1fc0813867e1,2020-04-30 00:00:00.000,
,,,,0,,0,,0,,2020-05-11 22:05:11.181,,2020-05-11 22:04:50.239,,,,60,0,0,,,,0.0,,0.0,e2adf5a3-31a5-460e-8e23-ea27f23c8641.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,e2adf5a3-31a5-460e-8e23-ea27f23c8641,2020-05-05 00:00:00.000,
,,,,0,,0,,0,,2020-05-11 22:04:51.690,,2020-05-11 22:04:44.241,,,,60,0,0,,,,0.0,,0.0,21c0e0f8-430d-42ed-b7f9-2af0aa0e8b3d.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,21c0e0f8-430d-42ed-b7f9-2af0aa0e8b3d,2020-05-12 00:00:00.000,
,,,,0,,0,,0,,2020-05-11 22:04:45.860,,2020-05-11 22:04:45.860,,,,-1,0,0,,,,0.0,,0.0,288224cc-152d-4722-b7f7-4fefcfd1d46f.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,288224cc-152d-4722-b7f7-4fefcfd1d46f,2020-04-17 00:00:00.000,
,,,,0,,0,,0,,2020-05-11 22:04:47.494,,2020-05-11 22:04:47.494,,,,-1,0,0,,,,0.0,,0.0,b234a469-a04e-49d0-86f8-f302d2444f68.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,b234a469-a04e-49d0-86f8-f302d2444f68,2020-04-29 00:00:00.000,
,,,,0,,0,,0,,2020-05-11 22:05:11.530,,2020-05-11 22:04:51.212,,,,60,0,0,,,,0.0,,0.0,1f795e4a-7843-46f1-9f48-0f5acf11cedf.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,1f795e4a-7843-46f1-9f48-0f5acf11cedf,2020-05-09 00:00:00.000,
,,,,0,,0,,0,,2020-05-11 22:05:11.637,,2020-05-11 22:04:51.274,,,,60,0,0,,,,0.0,,0.0,dc8e859f-c6e7-4314-ae93-0c772407307d.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,dc8e859f-c6e7-4314-ae93-0c772407307d,2020-05-10 00:00:00.000,
,,,,0,,0,,0,,2020-05-11 22:04:46.500,,2020-05-11 22:04:46.500,,,,-1,0,0,,,,0.0,,0.0,8290d69b-be59-4078-abf7-147cb990b423.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,8290d69b-be59-4078-abf7-147cb990b423,2020-04-23 00:00:00.000,
,,,,0,,0,,0,,2020-05-11 22:04:45.945,,2020-05-11 22:04:45.945,,,,-1,0,0,,,,0.0,,0.0,cbec6f84-a6d0-49ef-bf5b-83f5ea3512b5.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,cbec6f84-a6d0-49ef-bf5b-83f5ea3512b5,2020-04-18 00:00:00.000,
,,,,0,,0,,0,,2020-05-11 22:04:44.804,,2020-05-11 22:04:44.804,,,,-1,0,0,,,,0.0,,0.0,7f43fa42-9faa-4c17-8ee4-9ad7c06f1578.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,7f43fa42-9faa-4c17-8ee4-9ad7c06f1578,2020-04-15 00:00:00.000,
,,,,0,,0,,0,,2020-07-22 15:15:00.068,,2020-07-22 15:01:21.084,,,,60,0,0,,,,0.0,,0.0,988209ec-39e2-47b5-ac74-2e11da59d20d.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,988209ec-39e2-47b5-ac74-2e11da59d20d,2020-06-26 00:00:00.000,
,,,,0,,0,,0,,2020-07-22 15:15:06.652,,2020-07-22 11:33:26.558,,,,60,0,0,,,,0.0,,0.0,5116fef0-bc1d-4f70-92ec-18aaf024ad20.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,5116fef0-bc1d-4f70-92ec-18aaf024ad20,2020-07-15 00:00:00.000,
,,,,0,,0,,0,,2020-07-22 15:15:07.488,,2020-07-22 15:01:28.995,,,,60,0,0,,,,0.0,,0.0,8fbd8cc8-8ca5-4fdd-aea7-3e16661005f5.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,8fbd8cc8-8ca5-4fdd-aea7-3e16661005f5,2020-07-21 00:00:00.000,
,,,,0,,0,,0,,2020-07-22 15:15:02.632,,2020-07-22 11:33:24.200,,,,60,0,0,,,,0.0,,0.0,854f9f91-5861-494e-ab8c-2e6e87190a40.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,854f9f91-5861-494e-ab8c-2e6e87190a40,2020-07-06 00:00:00.000,
,,,,0,,0,,0,,2020-07-22 15:15:06.948,,2020-07-22 11:33:28.606,,,,60,0,0,,,,0.0,,0.0,2fc3f927-d5e2-4004-849b-ee293f9c1a1e.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,2fc3f927-d5e2-4004-849b-ee293f9c1a1e,2020-07-18 00:00:00.000,
,,,,0,,0,,0,,2020-07-22 15:15:07.091,,2020-07-22 11:33:30.621,,,,60,0,0,,,,0.0,,0.0,38f395c0-c5ae-4f96-a344-febe2749b73a.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,38f395c0-c5ae-4f96-a344-febe2749b73a,2020-07-19 00:00:00.000,
,,,,0,,0,,0,,2020-07-22 15:15:00.371,,2020-07-22 15:01:21.359,,,,60,0,0,,,,0.0,,0.0,44f45257-14e6-411c-bb06-aa6520a4ea76.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,44f45257-14e6-411c-bb06-aa6520a4ea76,2020-06-27 00:00:00.000,
,,,,0,,0,,0,,2020-07-22 15:15:01.885,,2020-07-22 15:01:25.591,,,,60,0,0,,,,0.0,,0.0,136befaf-8277-42ab-9c91-7136be101ff3.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,136befaf-8277-42ab-9c91-7136be101ff3,2020-07-01 00:00:00.000,
,,,,0,,0,,0,,2020-07-22 15:15:06.561,,2020-07-22 11:33:26.445,,,,60,0,0,,,,0.0,,0.0,17f86260-9976-49ee-993f-9346c9b99899.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,17f86260-9976-49ee-993f-9346c9b99899,2020-07-14 00:00:00.000,
,,,,0,,0,,0,,2020-07-22 15:15:01.034,,2020-07-22 15:01:21.894,,,,60,0,0,,,,0.0,,0.0,2b24565e-44b8-4f01-a078-2803e33dce6d.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,2b24565e-44b8-4f01-a078-2803e33dce6d,2020-06-29 00:00:00.000,
,,,,0,,0,,0,,2020-07-22 15:14:59.728,,2020-07-22 15:01:20.743,,,,60,0,0,,,,0.0,,0.0,635a63ff-0169-4c62-b436-375dfbc8f51c.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,635a63ff-0169-4c62-b436-375dfbc8f51c,2020-06-25 00:00:00.000,
,,,,0,,0,,0,,2020-07-22 15:15:03.078,,2020-07-22 11:33:25.598,,,,60,0,0,,,,0.0,,0.0,672e587d-d494-44a3-ac77-39398eb8c3c4.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,672e587d-d494-44a3-ac77-39398eb8c3c4,2020-07-09 00:00:00.000,
,,,,0,,0,,0,,2020-07-22 15:15:02.248,,2020-07-22 11:33:24.006,,,,60,0,0,,,,0.0,,0.0,3585ced7-2086-4505-b598-ea4b8b8f815a.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,3585ced7-2086-4505-b598-ea4b8b8f815a,2020-07-04 00:00:00.000,
,,,,0,,0,,0,,2020-07-22 15:15:02.725,,2020-07-22 11:33:24.284,,,,60,0,0,,,,0.0,,0.0,623ee2b6-cc96-4fc9-a8a0-85de7b3bc550.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,623ee2b6-cc96-4fc9-a8a0-85de7b3bc550,2020-07-07 00:00:00.000,
,,,,0,,0,,0,,2020-07-22 15:15:03.258,,2020-07-22 11:33:25.701,,,,60,0,0,,,,0.0,,0.0,0fc5a25d-7359-4e70-a4c0-29b5ed7f368f.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,0fc5a25d-7359-4e70-a4c0-29b5ed7f368f,2020-07-10 00:00:00.000,
,,,,0,,0,,0,,2020-07-22 15:15:06.726,,2020-07-22 15:01:27.476,,,,60,0,0,,,,0.0,,0.0,4ba41e78-bb88-44b4-8078-80fd9d5c551c.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,4ba41e78-bb88-44b4-8078-80fd9d5c551c,2020-07-16 00:00:00.000,
,,,,0,,0,,0,,2020-07-22 15:15:06.400,,2020-07-22 15:01:27.132,,,,60,0,0,,,,0.0,,0.0,1f94fa18-d814-4d82-93b2-920fccc91361.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,1f94fa18-d814-4d82-93b2-920fccc91361,2020-07-13 00:00:00.000,
,,,,0,,0,,0,,2020-07-22 15:15:06.008,,2020-07-22 11:33:25.964,,,,60,0,0,,,,0.0,,0.0,2c5a4a03-7811-45e1-81bd-ac8d1ec79ac6.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,2c5a4a03-7811-45e1-81bd-ac8d1ec79ac6,2020-07-12 00:00:00.000,
,,,,0,,0,,0,,2020-07-22 15:15:03.414,,2020-07-22 11:33:25.814,,,,60,0,0,,,,0.0,,0.0,6823206e-9531-486f-8f3e-d7ec7924aa68.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,6823206e-9531-486f-8f3e-d7ec7924aa68,2020-07-11 00:00:00.000,
,,,,0,,0,,0,,2020-07-22 15:15:01.542,,2020-07-22 11:33:23.714,,,,60,0,0,,,,0.0,,0.0,8c6e0959-7dac-45e7-8223-10f25cc7eb12.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,8c6e0959-7dac-45e7-8223-10f25cc7eb12,2020-06-30 00:00:00.000,
,,,,0,,0,,0,,2020-07-22 15:15:02.109,,2020-07-22 15:01:25.853,,,,60,0,0,,,,0.0,,0.0,3a88db73-e3e0-4bf8-9f04-d74b590f9465.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,3a88db73-e3e0-4bf8-9f04-d74b590f9465,2020-07-03 00:00:00.000,
,,,,0,,0,,0,,2020-07-22 15:15:00.825,,2020-07-22 11:33:23.446,,,,60,0,0,,,,0.0,,0.0,73f89698-ea06-4765-a296-bffa6547635f.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,73f89698-ea06-4765-a296-bffa6547635f,2020-06-28 00:00:00.000,
,,,,0,,0,,0,,2020-07-22 15:15:02.865,,2020-07-22 15:01:26.329,,,,60,0,0,,,,0.0,,0.0,3ff58bc3-92a1-444c-84be-bd62dcc89212.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,3ff58bc3-92a1-444c-84be-bd62dcc89212,2020-07-08 00:00:00.000,
,,,,0,,0,,0,,2020-07-22 15:15:02.454,,2020-07-22 15:01:26.044,,,,60,0,0,,,,0.0,,0.0,5ba5cbee-2c3d-4424-be4f-08710f279607.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,5ba5cbee-2c3d-4424-be4f-08710f279607,2020-07-05 00:00:00.000,
,,,,0,,0,,0,,2020-07-22 15:15:06.826,,2020-07-22 15:01:27.553,,,,60,0,0,,,,0.0,,0.0,409ea200-3f39-426f-9ec4-d16ef3274f9b.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,409ea200-3f39-426f-9ec4-d16ef3274f9b,2020-07-17 00:00:00.000,
,,,,0,,0,,0,,2020-07-22 15:15:07.224,,2020-07-22 15:01:28.922,,,,60,0,0,,,,0.0,,0.0,5434ca41-051a-4cbe-ae3a-21af22c2967d.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,5434ca41-051a-4cbe-ae3a-21af22c2967d,2020-07-20 00:00:00.000,
,,,,0,,0,,0,,2020-07-22 15:15:01.989,,2020-07-22 15:01:25.708,,,,60,0,0,,,,0.0,,0.0,1518761c-262c-4705-9936-b310619f6526.extra_data.json,m3h9nVfJDO,0,com.sec.android.app.shealth,0,-1,1518761c-262c-4705-9936-b310619f6526,2020-07-02 00:00:00.000,
,,,,15443,,10395172,,2964780,,2020-07-22 18:31:28.073,,2020-07-22 15:01:20.220,,,,60,2256080,286,,,,9511.702,,762.2138,39c7eeda-3d5f-47cf-88be-a74ceb7eac40.extra_data.json,m3h9nVfJDO,126613,com.sec.android.app.shealth,7303779,42900000,39c7eeda-3d5f-47cf-88be-a74ceb7eac40,2020-07-22 00:00:00.000,
